timestamp,GHI,temperature,cloud_cover,humidity,wind_speed,hour_of_day,day_of_year,kWh_output
2025-09-03 03:00:00,0.0,24.2,99,93,1.4,3,246,0.0
2025-09-03 04:00:00,0.0,24.1,100,93,2.4,4,246,0.0
2025-09-03 05:00:00,0.0,24.5,71,91,2.7,5,246,0.0
2025-09-03 06:00:00,0.0,24.4,75,92,4.2,6,246,0.0
2025-09-03 07:00:00,0.0,24.5,100,92,5.1,7,246,0.0
2025-09-03 08:00:00,47.0,25.9,100,88,6.0,8,246,202.62787336717085
2025-09-03 09:00:00,216.0,27.5,100,82,5.8,9,246,742.6466581326413
2025-09-03 10:00:00,398.0,28.2,99,74,12.4,10,246,1020.9493418781655
2025-09-03 11:00:00,502.0,28.0,96,81,6.7,11,246,755.1687370199729
2025-09-03 12:00:00,638.0,29.6,99,75,5.4,12,246,908.2320690498141
2025-09-03 13:00:00,777.0,30.5,98,71,9.0,13,246,950.5268554261148
2025-09-03 14:00:00,698.0,29.8,99,72,7.3,14,246,1221.5827109616666
2025-09-03 15:00:00,574.0,29.6,100,73,7.2,15,246,1020.6407679531003
2025-09-03 16:00:00,607.0,29.4,100,74,8.2,16,246,835.5973480940359
2025-09-03 17:00:00,384.0,29.0,66,73,6.8,17,246,820.2018791645501
2025-09-03 18:00:00,240.0,28.9,16,73,5.5,18,246,517.2805641435297
2025-09-03 19:00:00,78.0,27.8,45,82,2.6,19,246,183.90686878170496
2025-09-03 20:00:00,0.0,26.6,96,86,3.1,20,246,0.0
2025-09-03 21:00:00,0.0,25.9,93,90,3.5,21,246,0.0
2025-09-03 22:00:00,0.0,25.2,97,94,3.3,22,246,0.0
2025-09-03 23:00:00,0.0,25.0,100,95,3.0,23,246,0.0
2025-09-04 00:00:00,0.0,25.1,99,94,3.7,0,247,0.0
2025-09-04 01:00:00,0.0,25.1,100,94,2.4,1,247,0.0
2025-09-04 02:00:00,0.0,24.8,98,95,3.4,2,247,0.0
2025-09-04 03:00:00,0.0,24.7,100,96,4.7,3,247,0.0
2025-09-04 04:00:00,0.0,24.5,100,95,3.6,4,247,0.0
2025-09-04 05:00:00,0.0,23.6,100,100,3.0,5,247,0.0
2025-09-04 06:00:00,0.0,23.5,100,100,6.7,6,247,0.0
2025-09-04 07:00:00,0.0,23.2,100,100,9.3,7,247,0.0
2025-09-04 08:00:00,30.0,23.2,100,99,5.8,8,247,135.38843206996341
2025-09-04 09:00:00,172.0,26.0,97,93,4.3,9,247,628.3405370988074
2025-09-04 10:00:00,258.0,26.5,100,85,10.7,10,247,866.2031133270013
2025-09-04 11:00:00,290.0,27.0,100,83,9.7,11,247,1073.8223498732982
2025-09-04 12:00:00,529.0,28.4,100,75,11.2,12,247,1134.7759357364514
2025-09-04 13:00:00,487.0,28.9,100,72,9.1,13,247,1174.223771881201
2025-09-04 14:00:00,438.0,28.9,76,74,7.3,14,247,1461.6919903381483
2025-09-04 15:00:00,551.0,29.4,98,71,7.5,15,247,1007.3886138152515
2025-09-04 16:00:00,585.0,30.0,37,65,8.3,16,247,1023.4017685594623
2025-09-04 17:00:00,498.0,29.8,14,68,7.5,17,247,448.2233039388947
2025-09-04 18:00:00,280.0,29.2,84,70,6.6,18,247,399.5630401429833
2025-09-04 19:00:00,75.0,27.5,89,82,3.8,19,247,175.40061844241097
2025-09-04 20:00:00,0.0,26.4,77,87,4.1,20,247,0.0
2025-09-04 21:00:00,0.0,25.8,15,91,0.9,21,247,0.0
2025-09-04 22:00:00,0.0,25.5,46,92,4.0,22,247,0.0
2025-09-04 23:00:00,0.0,25.2,69,94,4.8,23,247,0.0
2025-09-05 00:00:00,0.0,25.0,98,95,4.4,0,248,0.0
2025-09-05 01:00:00,0.0,24.8,99,96,3.8,1,248,0.0
2025-09-05 02:00:00,0.0,24.6,100,96,2.8,2,248,0.0
2025-09-05 03:00:00,0.0,24.3,99,98,2.8,3,248,0.0
2025-09-05 04:00:00,0.0,24.3,100,98,3.0,4,248,0.0
2025-09-05 05:00:00,0.0,24.3,100,95,8.5,5,248,0.0
2025-09-05 06:00:00,0.0,23.9,100,97,3.6,6,248,0.0
2025-09-05 07:00:00,0.0,24.0,100,98,6.3,7,248,0.0
2025-09-05 08:00:00,31.0,24.5,100,97,4.2,8,248,144.04619855343827
2025-09-05 09:00:00,215.0,26.0,100,92,6.0,9,248,744.3188944988768
2025-09-05 10:00:00,353.0,27.4,100,85,8.0,10,248,1056.9309191505436
2025-09-05 11:00:00,375.0,27.4,99,79,11.1,11,248,1017.5998855659512
2025-09-05 12:00:00,667.0,28.9,98,75,10.8,12,248,1022.3602692415575
2025-09-05 13:00:00,759.0,29.6,93,66,12.2,13,248,971.2249791691601
2025-09-05 14:00:00,791.0,29.9,95,64,12.4,14,248,723.9051800480214
2025-09-05 15:00:00,781.0,30.0,99,65,12.1,15,248,699.9544047826705
2025-09-05 16:00:00,687.0,30.1,97,63,11.6,16,248,529.7610693158173
2025-09-05 17:00:00,503.0,29.6,90,66,10.2,17,248,510.4110725247455
2025-09-05 18:00:00,261.0,28.5,100,69,12.6,18,248,507.6273236429251
2025-09-05 19:00:00,58.0,24.9,100,91,8.6,19,248,188.40113737046673
2025-09-05 20:00:00,0.0,24.5,99,95,4.7,20,248,0.0
2025-09-05 21:00:00,0.0,26.1,83,89,6.0,21,248,0.0
2025-09-05 22:00:00,0.0,25.8,100,92,5.6,22,248,0.0
2025-09-05 23:00:00,0.0,26.0,98,90,6.3,23,248,0.0
2025-09-06 00:00:00,0.0,25.9,100,91,1.7,0,249,0.0
2025-09-06 01:00:00,0.0,25.4,100,94,5.4,1,249,0.0
2025-09-06 02:00:00,0.0,25.2,100,95,6.8,2,249,0.0
2025-09-06 03:00:00,0.0,25.1,100,93,7.8,3,249,0.0
2025-09-06 04:00:00,0.0,24.7,90,94,6.1,4,249,0.0
2025-09-06 05:00:00,0.0,24.5,78,93,5.5,5,249,0.0
2025-09-06 06:00:00,0.0,24.5,100,94,5.2,6,249,0.0
2025-09-06 07:00:00,0.0,25.0,100,91,5.8,7,249,0.0
2025-09-06 08:00:00,30.0,25.9,100,88,9.0,8,249,138.73123127060393
2025-09-06 09:00:00,240.0,28.0,88,78,10.1,9,249,785.1025047375415
2025-09-06 10:00:00,452.0,29.0,56,69,12.7,10,249,994.4650080758685
2025-09-06 11:00:00,612.0,29.5,92,67,14.2,11,249,607.1614036487564
2025-09-06 12:00:00,820.0,30.3,93,65,15.2,12,249,469.7911189582911
2025-09-06 13:00:00,853.0,30.4,100,67,14.1,13,249,620.4954318337701
2025-09-06 14:00:00,777.0,30.8,99,64,13.6,14,249,910.9553115303432
2025-09-06 15:00:00,783.0,31.0,100,63,13.2,15,249,748.9556180556307
2025-09-06 16:00:00,654.0,29.9,100,68,12.3,16,249,685.9002129894128
2025-09-06 17:00:00,413.0,29.2,100,69,11.4,17,249,880.0097321760453
2025-09-06 18:00:00,200.0,28.4,100,77,9.0,18,249,637.6219083160549
2025-09-06 19:00:00,54.0,27.5,100,82,4.4,19,249,205.23778057032024
2025-09-06 20:00:00,0.0,26.6,100,86,5.0,20,249,0.0
2025-09-06 21:00:00,0.0,27.0,100,82,5.8,21,249,0.0
2025-09-06 22:00:00,0.0,26.4,100,87,4.9,22,249,0.0
2025-09-06 23:00:00,0.0,26.8,98,88,4.2,23,249,0.0
2025-09-07 00:00:00,0.0,26.1,98,91,4.7,0,250,0.0
2025-09-07 01:00:00,0.0,26.0,100,92,5.5,1,250,0.0
2025-09-07 02:00:00,0.0,25.9,100,92,6.2,2,250,0.0
2025-09-07 03:00:00,0.0,25.6,99,94,5.7,3,250,0.0
2025-09-07 04:00:00,0.0,25.5,92,94,5.1,4,250,0.0
2025-09-07 05:00:00,0.0,25.0,85,93,10.9,5,250,0.0
2025-09-07 06:00:00,0.0,24.9,64,93,11.2,6,250,0.0
2025-09-07 07:00:00,0.0,24.7,98,93,9.7,7,250,0.0
2025-09-07 08:00:00,49.0,25.4,63,91,11.2,8,250,200.30153499412916
2025-09-07 09:00:00,32.0,23.9,100,97,7.8,9,250,149.1212673380373
2025-09-07 10:00:00,38.0,24.0,100,97,8.2,10,250,176.92921820226354
2025-09-07 11:00:00,61.0,24.5,100,96,6.1,11,250,282.7139200796811
2025-09-07 12:00:00,130.0,25.1,100,98,5.0,12,250,596.5804210691953
2025-09-07 13:00:00,209.0,25.5,100,96,4.7,13,250,944.2967375931822
2025-09-07 14:00:00,276.0,25.9,100,91,7.6,14,250,1174.6524654940822
2025-09-07 15:00:00,258.0,26.5,100,88,9.8,15,250,1095.649582614217
2025-09-07 16:00:00,318.0,27.0,100,83,8.4,16,250,1290.081673311669
2025-09-07 17:00:00,334.0,27.5,100,79,8.1,17,250,1095.3864159961645
2025-09-07 18:00:00,241.0,27.2,99,80,7.6,18,250,621.7665636725275
2025-09-07 19:00:00,67.0,26.0,94,87,3.9,19,250,218.8624834630941
2025-09-07 20:00:00,0.0,25.0,100,92,4.5,20,250,0.0
2025-09-07 21:00:00,0.0,25.3,100,95,3.9,21,250,0.0
2025-09-07 22:00:00,0.0,25.0,100,96,4.0,22,250,0.0
2025-09-07 23:00:00,0.0,25.1,100,97,4.1,23,250,0.0
2025-09-08 00:00:00,0.0,25.1,100,96,3.2,0,251,0.0
2025-09-08 01:00:00,0.0,25.0,100,97,3.4,1,251,0.0
2025-09-08 02:00:00,0.0,25.0,100,96,4.0,2,251,0.0
2025-09-08 03:00:00,0.0,25.1,100,94,2.2,3,251,0.0
2025-09-08 04:00:00,0.0,24.8,100,95,4.9,4,251,0.0
2025-09-08 05:00:00,0.0,24.5,100,95,4.4,5,251,0.0
2025-09-08 06:00:00,0.0,24.6,100,95,3.3,6,251,0.0
2025-09-08 07:00:00,0.0,24.4,100,96,5.4,7,251,0.0
2025-09-08 08:00:00,35.0,25.6,100,92,5.5,8,251,154.1429983834701
2025-09-08 09:00:00,206.0,28.0,100,81,9.0,9,251,773.8325253475458
2025-09-08 10:00:00,478.0,29.1,100,75,13.4,10,251,1021.3477761071937
2025-09-08 11:00:00,635.0,29.8,99,72,13.1,11,251,835.9834022329227
2025-09-08 12:00:00,750.0,30.0,100,67,14.0,12,251,828.8737006219824
2025-09-08 13:00:00,729.0,30.2,95,73,10.7,13,251,961.8608642551134
2025-09-08 14:00:00,571.0,28.8,97,78,8.7,14,251,959.7376627922537
2025-09-08 15:00:00,590.0,29.7,98,72,11.2,15,251,950.6226226066252
2025-09-08 16:00:00,414.0,26.2,100,86,11.4,16,251,1141.4068944647577
2025-09-08 17:00:00,146.0,25.9,100,87,6.9,17,251,628.1692141921329
2025-09-08 18:00:00,246.0,26.7,100,84,5.3,18,251,537.7403138927356
2025-09-08 19:00:00,47.0,26.0,100,90,1.8,19,251,216.5585784617465
2025-09-08 20:00:00,0.0,25.8,100,91,3.9,20,251,0.0
2025-09-08 21:00:00,0.0,25.9,100,88,5.4,21,251,0.0
2025-09-08 22:00:00,0.0,25.5,100,92,3.9,22,251,0.0
2025-09-08 23:00:00,0.0,25.2,100,94,4.0,23,251,0.0
2025-09-09 00:00:00,0.0,25.3,100,95,4.3,0,252,0.0
2025-09-09 01:00:00,0.0,25.1,100,95,4.1,1,252,0.0
2025-09-09 02:00:00,0.0,25.1,100,95,4.7,2,252,0.0
2025-09-09 03:00:00,0.0,24.9,100,95,2.3,3,252,0.0
2025-09-09 04:00:00,0.0,24.6,100,97,0.7,4,252,0.0
2025-09-09 05:00:00,0.0,24.2,100,99,1.5,5,252,0.0
2025-09-09 06:00:00,0.0,24.0,100,100,1.1,6,252,0.0
2025-09-09 07:00:00,0.0,24.3,99,99,1.3,7,252,0.0
2025-09-09 08:00:00,42.0,25.5,100,94,4.7,8,252,178.77138254446038
2025-09-09 09:00:00,222.0,25.7,100,92,5.7,9,252,822.0759597387195
2025-09-09 10:00:00,459.0,27.6,99,82,8.2,10,252,1076.4719501305233
2025-09-09 11:00:00,552.0,28.5,100,76,7.5,11,252,840.0656748045651
2025-09-09 12:00:00,725.0,29.5,100,71,7.8,12,252,848.7825137509914
2025-09-09 13:00:00,787.0,29.8,100,70,7.8,13,252,955.3268252831906
2025-09-09 14:00:00,469.0,27.8,100,80,6.7,14,252,1289.9698104202025
2025-09-09 15:00:00,174.0,27.2,100,83,4.7,15,252,674.7270056146309
2025-09-09 16:00:00,338.0,28.0,100,78,9.0,16,252,1017.4690500332498
2025-09-09 17:00:00,195.0,27.5,100,79,8.2,17,252,837.6404083937455
2025-09-09 18:00:00,170.0,27.5,99,79,6.1,18,252,632.8710941656469
2025-09-09 19:00:00,56.0,26.5,99,86,3.7,19,252,196.49682998942976
2025-09-09 20:00:00,0.0,25.5,100,91,5.6,20,252,0.0
2025-09-09 21:00:00,0.0,23.5,99,98,1.5,21,252,0.0
2025-09-09 22:00:00,0.0,22.9,100,100,0.8,22,252,0.0
2025-09-09 23:00:00,0.0,22.8,100,100,0.9,23,252,0.0
2025-09-10 00:00:00,0.0,23.0,100,97,1.5,0,253,0.0
2025-09-10 01:00:00,0.0,23.2,100,96,3.9,1,253,0.0
2025-09-10 02:00:00,0.0,23.4,100,96,4.4,2,253,0.0
2025-09-10 03:00:00,0.0,23.4,86,96,1.1,3,253,0.0
2025-09-10 04:00:00,0.0,22.6,18,99,1.1,4,253,0.0
2025-09-10 05:00:00,0.0,22.3,99,100,1.5,5,253,0.0
2025-09-10 06:00:00,0.0,22.5,100,100,2.7,6,253,0.0
2025-09-10 07:00:00,0.0,22.6,100,100,4.1,7,253,0.0
2025-09-10 08:00:00,50.0,23.7,100,99,4.5,8,253,214.11529887161552
2025-09-10 09:00:00,266.0,27.0,32,84,6.1,9,253,803.0008436306459
2025-09-10 10:00:00,429.0,27.5,44,80,6.9,10,253,968.8632328291662
2025-09-10 11:00:00,607.0,29.0,52,74,4.2,11,253,690.4341271165132
2025-09-10 12:00:00,795.0,30.4,32,69,6.0,12,253,535.4550966237474
2025-09-10 13:00:00,793.0,31.0,54,67,6.0,13,253,871.3734425968729
2025-09-10 14:00:00,847.0,31.2,100,65,6.6,14,253,771.4902285920178
2025-09-10 15:00:00,519.0,28.9,76,75,4.7,15,253,1466.071947054882
2025-09-10 16:00:00,457.0,29.1,43,74,3.7,16,253,783.7751258507328
2025-09-10 17:00:00,409.0,28.5,65,79,4.8,17,253,765.265646851781
2025-09-10 18:00:00,219.0,26.1,100,88,9.1,18,253,518.6261289626253
2025-09-10 19:00:00,32.0,24.9,100,94,2.3,19,253,129.65924000753895
2025-09-10 20:00:00,0.0,24.3,39,99,1.4,20,253,0.0
2025-09-10 21:00:00,0.0,24.3,100,95,5.3,21,253,0.0
2025-09-10 22:00:00,0.0,23.8,100,97,5.5,22,253,0.0
2025-09-10 23:00:00,0.0,23.5,100,97,3.6,23,253,0.0
2025-09-11 00:00:00,0.0,23.4,100,97,5.6,0,254,0.0
2025-09-11 01:00:00,0.0,23.5,99,96,6.3,1,254,0.0
2025-09-11 02:00:00,0.0,23.4,96,96,5.1,2,254,0.0
2025-09-11 03:00:00,0.0,23.5,95,96,3.0,3,254,0.0
2025-09-11 04:00:00,0.0,23.0,98,100,3.4,4,254,0.0
2025-09-11 05:00:00,0.0,22.7,66,100,1.6,5,254,0.0
2025-09-11 06:00:00,0.0,22.5,100,100,3.2,6,254,0.0
2025-09-11 07:00:00,0.0,22.8,94,100,4.4,7,254,0.0
2025-09-11 08:00:00,56.0,24.0,99,94,5.2,8,254,232.53665321950544
2025-09-11 09:00:00,243.0,27.0,81,88,1.2,9,254,764.2773102689664
2025-09-11 10:00:00,446.0,27.7,65,84,5.9,10,254,1012.4176286514114
2025-09-11 11:00:00,533.0,27.3,93,82,4.6,11,254,958.9912151969221
2025-09-11 12:00:00,596.0,28.5,91,79,4.3,12,254,1037.5121768405077
2025-09-11 13:00:00,637.0,29.3,94,74,4.0,13,254,1238.024093230996
2025-09-11 14:00:00,767.0,30.1,100,70,4.7,14,254,897.9705737589125
2025-09-11 15:00:00,716.0,31.0,100,64,4.8,15,254,1218.3987140648471
2025-09-11 16:00:00,291.0,25.4,100,89,10.8,16,254,975.5393027523539
2025-09-11 17:00:00,143.0,25.4,20,87,2.0,17,254,474.3517541995069
2025-09-11 18:00:00,234.0,26.1,79,88,2.1,18,254,470.697021877882
2025-09-11 19:00:00,58.0,25.4,69,93,4.3,19,254,173.9403018342132
2025-09-11 20:00:00,0.0,24.4,86,100,1.4,20,254,0.0
2025-09-11 21:00:00,0.0,24.1,100,92,4.1,21,254,0.0
2025-09-11 22:00:00,0.0,23.8,96,92,1.6,22,254,0.0
2025-09-11 23:00:00,0.0,23.2,95,94,2.3,23,254,0.0
2025-09-12 00:00:00,0.0,23.0,100,95,3.1,0,255,0.0
2025-09-12 01:00:00,0.0,23.1,96,94,4.7,1,255,0.0
2025-09-12 02:00:00,0.0,22.8,96,96,0.6,2,255,0.0
2025-09-12 03:00:00,0.0,22.8,100,100,0.3,3,255,0.0
2025-09-12 04:00:00,0.0,22.7,99,100,2.8,4,255,0.0
2025-09-12 05:00:00,0.0,23.5,100,94,3.1,5,255,0.0
2025-09-12 06:00:00,0.0,23.9,100,94,1.8,6,255,0.0
2025-09-12 07:00:00,0.0,23.4,100,95,4.5,7,255,0.0
2025-09-12 08:00:00,29.0,24.5,100,93,4.5,8,255,134.7881922375582
2025-09-12 09:00:00,59.0,24.2,100,93,9.6,9,255,269.17579896845587
2025-09-12 10:00:00,292.0,25.8,99,82,10.3,10,255,1043.019377574184
2025-09-12 11:00:00,636.0,27.8,98,68,10.4,11,255,889.7793889008325
2025-09-12 12:00:00,816.0,29.0,98,65,11.6,12,255,580.915470006233
2025-09-12 13:00:00,752.0,29.8,100,61,13.5,13,255,1086.1337262782638
2025-09-12 14:00:00,693.0,30.0,100,62,13.0,14,255,1096.5613654840392
2025-09-12 15:00:00,788.0,29.6,100,64,11.9,15,255,635.555285868498
2025-09-12 16:00:00,489.0,29.1,100,65,9.0,16,255,1051.3937253836841
2025-09-12 17:00:00,144.0,27.6,100,70,9.0,17,255,640.2358695046428
2025-09-12 18:00:00,119.0,27.0,100,74,5.9,18,255,494.42808815819313
2025-09-12 19:00:00,18.0,26.0,100,82,2.9,19,255,83.24173730141251
2025-09-12 20:00:00,0.0,25.5,100,85,3.3,20,255,0.0
2025-09-12 21:00:00,0.0,25.1,100,88,1.0,21,255,0.0
2025-09-12 22:00:00,0.0,24.9,100,90,1.6,22,255,0.0
2025-09-12 23:00:00,0.0,24.4,100,91,1.8,23,255,0.0
2025-09-13 00:00:00,0.0,23.9,100,94,1.1,0,256,0.0
2025-09-13 01:00:00,0.0,23.4,100,97,3.3,1,256,0.0
2025-09-13 02:00:00,0.0,23.6,100,94,3.9,2,256,0.0
2025-09-13 03:00:00,0.0,22.1,100,100,3.4,3,256,0.0
2025-09-13 04:00:00,0.0,22.2,100,100,0.9,4,256,0.0
2025-09-13 05:00:00,0.0,22.4,100,100,4.5,5,256,0.0
2025-09-13 06:00:00,0.0,22.4,100,100,6.3,6,256,0.0
2025-09-13 07:00:00,0.0,22.1,100,100,9.0,7,256,0.0
2025-09-13 08:00:00,16.0,22.9,96,100,7.0,8,256,74.95911009294473
2025-09-13 09:00:00,156.0,24.6,100,92,6.1,9,256,648.5072155144801
2025-09-13 10:00:00,146.0,25.9,100,90,7.2,10,256,667.8202421280665
2025-09-13 11:00:00,324.0,27.2,100,77,13.2,11,256,1202.2126193902661
2025-09-13 12:00:00,376.0,27.9,100,73,13.2,12,256,1383.4203006471093
2025-09-13 13:00:00,249.0,27.5,100,72,10.6,13,256,1093.7236774978385
2025-09-13 14:00:00,359.0,28.0,100,69,8.5,14,256,1365.821284419308
2025-09-13 15:00:00,346.0,28.5,100,67,5.9,15,256,1390.9586920454187
2025-09-13 16:00:00,354.0,28.5,100,66,7.3,16,256,1303.7543679463959
2025-09-13 17:00:00,462.0,28.7,99,64,7.8,17,256,704.870038718136
2025-09-13 18:00:00,272.0,27.8,95,68,6.5,18,256,486.2789282035356
2025-09-13 19:00:00,69.0,26.0,83,81,3.3,19,256,181.64074997979841
2025-09-13 20:00:00,0.0,25.0,76,85,2.0,20,256,0.0
2025-09-13 21:00:00,0.0,24.5,100,91,4.7,21,256,0.0
2025-09-13 22:00:00,0.0,24.1,100,94,3.3,22,256,0.0
2025-09-13 23:00:00,0.0,23.8,100,96,2.7,23,256,0.0
2025-09-14 00:00:00,0.0,23.8,100,99,3.1,0,257,0.0
2025-09-14 01:00:00,0.0,23.5,100,100,5.0,1,257,0.0
2025-09-14 02:00:00,0.0,23.4,100,100,4.7,2,257,0.0
2025-09-14 03:00:00,0.0,23.3,100,100,3.6,3,257,0.0
2025-09-14 04:00:00,0.0,23.2,100,100,2.6,4,257,0.0
2025-09-14 05:00:00,0.0,22.6,100,100,1.9,5,257,0.0
2025-09-14 06:00:00,0.0,22.0,100,100,1.3,6,257,0.0
2025-09-14 07:00:00,0.0,22.0,100,100,1.9,7,257,0.0
2025-09-14 08:00:00,60.0,23.4,100,99,0.9,8,257,248.62802392022033
2025-09-14 09:00:00,226.0,27.0,82,91,1.9,9,257,771.7756899758301
2025-09-14 10:00:00,459.0,28.6,100,79,5.8,10,257,1021.9949526801297
2025-09-14 11:00:00,636.0,29.8,100,70,5.6,11,257,604.8745534488313
2025-09-14 12:00:00,820.0,30.9,15,63,6.1,12,257,468.49243238362436
2025-09-14 13:00:00,913.0,31.5,38,60,8.1,13,257,414.3832718495821
2025-09-14 14:00:00,876.0,31.8,54,58,8.0,14,257,437.8595432471362
2025-09-14 15:00:00,820.0,31.6,28,58,9.6,15,257,467.93791394709433
2025-09-14 16:00:00,645.0,31.1,29,60,9.6,16,257,500.3024305411588
2025-09-14 17:00:00,503.0,30.6,81,62,10.4,17,257,453.47105254825334
2025-09-14 18:00:00,274.0,29.5,91,68,8.0,18,257,392.9725826157987
2025-09-14 19:00:00,68.0,27.7,91,82,2.6,19,257,166.79585224054728
2025-09-14 20:00:00,0.0,26.7,99,86,2.6,20,257,0.0
2025-09-14 21:00:00,0.0,26.7,35,81,5.4,21,257,0.0
2025-09-14 22:00:00,0.0,26.1,98,83,4.8,22,257,0.0
2025-09-14 23:00:00,0.0,26.5,98,83,4.2,23,257,0.0
2025-09-15 00:00:00,0.0,26.4,100,84,4.2,0,258,0.0
2025-09-15 01:00:00,0.0,26.1,100,88,3.9,1,258,0.0
2025-09-15 02:00:00,0.0,26.0,60,89,1.8,2,258,0.0
2025-09-15 03:00:00,0.0,25.2,62,93,4.5,3,258,0.0
2025-09-15 04:00:00,0.0,25.2,26,92,1.5,4,258,0.0
2025-09-15 05:00:00,0.0,24.5,54,96,7.3,5,258,0.0
2025-09-15 06:00:00,0.0,24.1,93,96,7.3,6,258,0.0
2025-09-15 07:00:00,0.0,23.8,95,95,4.2,7,258,0.0
2025-09-15 08:00:00,39.0,23.7,100,97,8.3,8,258,169.69773091240427
2025-09-15 09:00:00,126.0,24.7,100,92,7.6,9,258,491.1804952732674
2025-09-15 10:00:00,180.0,25.5,100,91,9.5,10,258,785.4697881622002
2025-09-15 11:00:00,496.0,27.2,100,81,11.3,11,258,1269.0881033622063
2025-09-15 12:00:00,576.0,28.5,100,72,11.8,12,258,1517.860004914614
2025-09-15 13:00:00,752.0,29.6,100,65,10.9,13,258,1114.4394530650268
2025-09-15 14:00:00,521.0,29.8,100,56,9.8,14,258,1753.2072495447994
2025-09-15 15:00:00,434.0,29.8,100,49,8.4,15,258,1577.3135535154995
2025-09-15 16:00:00,352.0,29.5,100,50,6.5,16,258,1354.9305124272403
2025-09-15 17:00:00,310.0,29.2,100,54,5.9,17,258,1069.350124975738
2025-09-15 18:00:00,204.0,28.5,100,65,3.1,18,258,670.6790983604039
2025-09-15 19:00:00,50.0,27.2,100,72,1.1,19,258,205.76739521787565
2025-09-15 20:00:00,0.0,25.9,100,79,3.8,20,258,0.0
2025-09-15 21:00:00,0.0,25.2,100,84,0.8,21,258,0.0
2025-09-15 22:00:00,0.0,24.5,100,88,0.8,22,258,0.0
2025-09-15 23:00:00,0.0,24.0,100,92,2.7,23,258,0.0
2025-09-16 00:00:00,0.0,23.5,100,95,3.6,0,259,0.0
2025-09-16 01:00:00,0.0,23.3,100,95,3.2,1,259,0.0
2025-09-16 02:00:00,0.0,22.9,100,98,4.9,2,259,0.0
2025-09-16 03:00:00,0.0,22.8,100,97,4.9,3,259,0.0
2025-09-16 04:00:00,0.0,22.9,97,96,5.9,4,259,0.0
2025-09-16 05:00:00,0.0,22.8,83,96,3.6,5,259,0.0
2025-09-16 06:00:00,0.0,22.5,43,96,3.6,6,259,0.0
2025-09-16 07:00:00,0.0,22.5,52,97,1.2,7,259,0.0
2025-09-16 08:00:00,57.0,23.9,60,93,5.2,8,259,233.3862712079443
2025-09-16 09:00:00,267.0,27.5,98,79,4.7,9,259,817.9308360066742
2025-09-16 10:00:00,482.0,29.3,100,71,7.1,10,259,1055.4961471947738
2025-09-16 11:00:00,452.0,29.6,100,70,7.8,11,259,1164.5011063538775
2025-09-16 12:00:00,259.0,28.7,100,74,9.2,12,259,1161.5731101543013
2025-09-16 13:00:00,725.0,30.1,100,69,7.5,13,259,1041.7587448055779
2025-09-16 14:00:00,740.0,30.4,100,68,7.9,14,259,1009.6090387845595
2025-09-16 15:00:00,755.0,29.6,100,72,7.8,15,259,970.0257483391418
2025-09-16 16:00:00,360.0,29.0,100,73,5.2,16,259,1088.6734293260886
2025-09-16 17:00:00,394.0,29.3,98,72,6.0,17,259,944.2657952822527
2025-09-16 18:00:00,237.0,28.6,100,75,7.9,18,259,547.1414292996262
2025-09-16 19:00:00,67.0,27.2,100,83,4.5,19,259,162.73478962684234
2025-09-16 20:00:00,0.0,26.5,100,88,4.3,20,259,0.0
2025-09-16 21:00:00,0.0,26.1,100,86,4.7,21,259,0.0
2025-09-16 22:00:00,0.0,25.7,100,90,4.1,22,259,0.0
2025-09-16 23:00:00,0.0,25.5,100,92,3.0,23,259,0.0
2025-09-17 00:00:00,0.0,25.7,100,91,2.1,0,260,0.0
2025-09-17 01:00:00,0.0,25.5,100,92,3.2,1,260,0.0
2025-09-17 02:00:00,0.0,25.6,100,91,1.3,2,260,0.0
2025-09-17 03:00:00,0.0,25.2,100,93,2.7,3,260,0.0
2025-09-17 04:00:00,0.0,25.1,100,95,1.7,4,260,0.0
2025-09-17 05:00:00,0.0,24.9,100,97,3.0,5,260,0.0
2025-09-17 06:00:00,0.0,24.2,100,100,2.7,6,260,0.0
2025-09-17 07:00:00,0.0,23.1,100,100,8.8,7,260,0.0
2025-09-17 08:00:00,15.0,23.4,99,99,5.5,8,260,70.13317421078204
2025-09-17 09:00:00,127.0,25.0,100,90,3.1,9,260,568.1306155988032
2025-09-17 10:00:00,73.0,25.0,100,92,3.3,10,260,336.8776490929937
2025-09-17 11:00:00,99.0,25.5,100,91,5.1,11,260,450.2220696845688
2025-09-17 12:00:00,225.0,26.4,100,87,4.3,12,260,975.4184549790687
2025-09-17 13:00:00,153.0,26.2,100,89,6.2,13,260,698.002365633931
2025-09-17 14:00:00,186.0,26.1,100,90,7.9,14,260,847.4606027375888
2025-09-17 15:00:00,163.0,26.1,100,90,6.9,15,260,738.6313140737973
2025-09-17 16:00:00,165.0,26.0,100,95,6.3,16,260,752.5414572519536
2025-09-17 17:00:00,120.0,26.0,100,91,5.1,17,260,544.4045178425156
2025-09-17 18:00:00,70.0,25.8,100,94,1.3,18,260,317.0596601951597
2025-09-17 19:00:00,24.0,25.0,100,98,0.8,19,260,111.3227164155872
2025-09-17 20:00:00,0.0,24.8,100,97,6.0,20,260,0.0
2025-09-17 21:00:00,0.0,24.9,100,90,3.7,21,260,0.0
2025-09-17 22:00:00,0.0,24.8,100,91,4.4,22,260,0.0
